,股票名称,股票代码,所属中证行业(2016) [行业类别]1级,所属中证行业(2016) [行业类别]2级,所属中证行业(2016) [行业类别]3级,所属中证行业(2016) [行业类别]4级,股票风格分类
4264,交控科技,688015.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4265,心脉医疗,688016.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4266,绿的谐波,688017.SH,工业,资本品,机械制造,通用机械,成长型
4267,乐鑫科技,688018.SH,信息技术,半导体,半导体,半导体,成长型
4268,安集科技,688019.SH,原材料,原材料,化学制品,其他化学制品,成长型
4269,方邦股份,688020.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4270,奥福环保,688021.SH,工业,资本品,环保设备、工程与服务,环保设备,成长型
4271,瀚川智能,688022.SH,可选消费,汽车与汽车零部件,汽车零配件与轮胎,汽车零配件,成长型
4272,安恒信息,688023.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4273,杰普特,688025.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4274,洁特生物,688026.SH,原材料,原材料,化学制品,塑料制品,成长型
4275,国盾量子,688027.SH,电信业务,通信设备,通信设备,通信传输设备,成长型
4276,沃尔德,688028.SH,工业,资本品,机械制造,其他机械设备,成长型
4277,南微医学,688029.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4278,山石网科,688030.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4279,禾迈股份,688032.SH,工业,资本品,电气设备,电气部件与设备,成长型
4280,天宜上佳,688033.SH,工业,资本品,机械制造,铁路设备,成长型
4281,传音控股,688036.SH,电信业务,通信设备,通信设备,通信终端设备,成长型
4282,芯源微,688037.SH,信息技术,半导体,半导体,半导体,成长型
4283,中科通达,688038.SH,工业,商业服务与用品,商业服务与用品,其他商业服务,成长型
4284,当虹科技,688039.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4285,炬芯科技,688049.SH,信息技术,半导体,半导体,半导体,成长型
4286,爱博医疗,688050.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4287,佳华科技,688051.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4288,龙腾光电,688055.SH,信息技术,计算机及电子设备,电子设备,光电子器件,混合型
4289,莱伯泰科,688056.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4290,金达莱,688057.SH,工业,资本品,环保设备、工程与服务,环保服务,成长型
4291,宝兰德,688058.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4292,华锐精密,688059.SH,原材料,原材料,容器与包装,金属与玻璃容器,成长型
4293,云涌科技,688060.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4294,迈威生物,688062.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4295,派能科技,688063.SH,工业,资本品,机械制造,其他机械设备,成长型
4296,凯赛生物,688065.SH,原材料,原材料,化学原料,化学原料,成长型
4297,航天宏图,688066.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4298,爱威科技,688067.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4299,热景生物,688068.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4300,德林海,688069.SH,工业,资本品,环保设备、工程与服务,环保服务,成长型
4301,纵横股份,688070.SH,工业,资本品,航空航天与国防,航空航天与国防,成长型
4302,华依科技,688071.SH,工业,资本品,机械制造,其他机械设备,成长型
4303,安旭生物,688075.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4304,诺泰生物,688076.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4305,大地熊,688077.SH,原材料,原材料,有色金属,其它有色金属及合金,成长型
4306,龙软科技,688078.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4307,美迪凯,688079.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4308,映翰通,688080.SH,电信业务,通信设备,通信设备,通信传输设备,成长型
4309,兴图新科,688081.SH,工业,资本品,航空航天与国防,航空航天与国防,成长型
4310,盛美上海,688082.SH,信息技术,半导体,半导体,半导体,成长型
4311,中望软件,688083.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4312,三友医疗,688085.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4313,*ST紫晶,688086.SH,信息技术,计算机及电子设备,电脑与外围设备,电脑与外围设备,成长型
4314,英科再生,688087.SH,原材料,原材料,化学制品,塑料制品,成长型
4315,虹软科技,688088.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4316,嘉必优,688089.SH,主要消费,食品、饮料与烟草,包装食品与肉类,包装食品与肉类,成长型
4317,瑞松科技,688090.SH,工业,资本品,机械制造,其他机械设备,混合型
4318,上海谊众,688091.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,价值型
4319,爱科科技,688092.SH,工业,资本品,机械制造,其他机械设备,成长型
4320,世华科技,688093.SH,可选消费,耐用消费品与服装,家庭耐用消费品,消费电子产品,成长型
4321,福昕软件,688095.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4322,京源环保,688096.SH,工业,资本品,环保设备、工程与服务,环保设备,成长型
4323,博众精工,688097.SH,工业,资本品,机械制造,其他机械设备,成长型
4324,申联生物,688098.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4325,晶晨股份,688099.SH,信息技术,半导体,半导体,半导体,成长型
4326,威胜信息,688100.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4327,三达膜,688101.SH,工业,资本品,环保设备、工程与服务,环保设备,混合型
4328,国力股份,688103.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4329,诺唯赞,688105.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4330,金宏气体,688106.SH,原材料,原材料,化学原料,化学原料,成长型
4331,安路科技,688107.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4332,赛诺医疗,688108.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4333,品茗科技,688109.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4334,东芯股份,688110.SH,信息技术,半导体,半导体,半导体,成长型
4335,金山办公,688111.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4336,鼎阳科技,688112.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4337,联测科技,688113.SH,工业,资本品,电气设备,新能源设备,成长型
4338,天奈科技,688116.SH,工业,资本品,电气设备,新能源设备,成长型
4339,圣诺生物,688117.SH,医药卫生,医药生物,制药,化学药,成长型
4340,普元信息,688118.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4341,卓然股份,688121.SH,工业,资本品,机械制造,其他机械设备,成长型
4342,西部超导,688122.SH,原材料,原材料,有色金属,其它有色金属及合金,成长型
4343,聚辰股份,688123.SH,信息技术,半导体,半导体,半导体,成长型
4344,沪硅产业,688126.SH,信息技术,半导体,半导体,半导体,成长型
4345,蓝特光学,688127.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4346,中国电研,688128.SH,工业,资本品,机械制造,其他机械设备,成长型
4347,东来技术,688129.SH,原材料,原材料,化学制品,涂料涂漆,成长型
4348,皓元医药,688131.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4349,泰坦科技,688133.SH,工业,商业服务与用品,商业服务与用品,其他商业服务,成长型
4350,利扬芯片,688135.SH,信息技术,半导体,半导体,半导体,成长型
4351,科兴制药,688136.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4352,清溢光电,688138.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4353,海尔生物,688139.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4354,芳源股份,688148.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4355,华强科技,688151.SH,工业,资本品,机械制造,其他机械设备,成长型
4356,先惠技术,688155.SH,工业,资本品,机械制造,其他机械设备,成长型
4357,路德环境,688156.SH,工业,资本品,环保设备、工程与服务,环保服务,成长型
4358,松井股份,688157.SH,原材料,原材料,化学制品,涂料涂漆,成长型
4359,优刻得,688158.SH,信息技术,计算机运用,互联网服务,互联网信息服务,成长型
4360,有方科技,688159.SH,电信业务,通信设备,通信设备,通信传输设备,混合型
4361,步科股份,688160.SH,工业,资本品,机械制造,其他机械设备,成长型
4362,威高骨科,688161.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4363,巨一科技,688162.SH,工业,资本品,机械制造,其他机械设备,成长型
4364,埃夫特,688165.SH,工业,资本品,机械制造,通用机械,混合型
4365,博瑞医药,688166.SH,医药卫生,医药生物,制药,化学药,成长型
4366,炬光科技,688167.SH,信息技术,半导体,半导体,半导体,成长型
4367,安博通,688168.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4368,石头科技,688169.SH,可选消费,耐用消费品与服装,家庭耐用消费品,家用电器,成长型
4369,纬德信息,688171.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4370,希荻微,688173.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4371,亚虹医药,688176.SH,医药卫生,医药生物,制药,化学药,混合型
4372,百奥泰,688177.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4373,万德斯,688178.SH,工业,资本品,环保设备、工程与服务,环保服务,成长型
4374,阿拉丁,688179.SH,工业,商业服务与用品,商业服务与用品,市场服务,成长型
4375,君实生物,688180.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4376,八亿时空,688181.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4377,灿勤科技,688182.SH,电信业务,通信设备,通信设备,通信传输设备,成长型
4378,生益电子,688183.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4379,康希诺,688185.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4380,广大特材,688186.SH,原材料,原材料,钢铁,钢铁,成长型
4381,时代电气,688187.SH,工业,资本品,机械制造,铁路设备,混合型
4382,柏楚电子,688188.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4383,南新制药,688189.SH,医药卫生,医药生物,制药,化学药,成长型
4384,云路股份,688190.SH,原材料,原材料,有色金属,其它有色金属及合金,成长型
4385,智洋创新,688191.SH,信息技术,计算机运用,互联网服务,移动互联网信息服务,成长型
4386,迪哲医药,688192.SH,医药卫生,医药生物,制药,化学药,混合型
4387,腾景科技,688195.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4388,卓越新能,688196.SH,原材料,原材料,化学制品,其他化学制品,成长型
4389,佰仁医疗,688198.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4390,久日新材,688199.SH,原材料,原材料,化学制品,其他化学制品,成长型
4391,华峰测控,688200.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4392,信安世纪,688201.SH,信息技术,计算机运用,互联网服务,互联网信息服务,成长型
4393,美迪西,688202.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4394,概伦电子,688206.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4395,道通科技,688208.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4396,统联精密,688210.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4397,中科微至,688211.SH,工业,资本品,机械制造,通用机械,成长型
4398,澳华内镜,688212.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4399,瑞晟智能,688215.SH,工业,资本品,机械制造,其他机械设备,成长型
4400,气派科技,688216.SH,信息技术,半导体,半导体,半导体,成长型
4401,睿昂基因,688217.SH,医药卫生,医药生物,制药,化学药,成长型
4402,江苏北人,688218.SH,工业,资本品,机械制造,其他机械设备,成长型
4403,会通股份,688219.SH,原材料,原材料,化学制品,塑料制品,成长型
4404,翱捷科技,688220.SH,电信业务,通信设备,通信设备,通信终端设备,成长型
4405,前沿生物,688221.SH,医药卫生,医药生物,制药,化学药,成长型
4406,成都先导,688222.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
